File	Speaker	Gender	DateOfBirth	DateOfRecording	Participants	WordCount	SocioEconomicStatus	Locutor	Visit	OriginalAge	Age	SituationType	AgeCategory
HV3/MT/paumt3	SIS2	female	1984	1990	5	55	lower	Peer	HV3	NA	5.35	Meal time	5
HV3/MT/paumt3	SIS	female	1984	1990	5	51	lower	Peer	HV3	NA	5.35	Meal time	5
HV3/MT/raumt3	CHI	male	1985	1991	3	436	NA	Child	HV3	5;8.11	5.68	Meal time	5
HV3/MT/raumt3	MOT	female	1985	1991	3	31	NA	PrimaryCaregiver	HV3	NA	5.68	Meal time	5
HV3/MT/raumt3	FAT	male	1985	1991	3	303	NA	PrimaryCaregiver	HV3	NA	5.68	Meal time	5
HV3/MT/raumt3	BRO	male	1985	1991	3	178	NA	Peer	HV3	NA	5.68	Meal time	5
HV3/MT/remmt3	CHI	male	1984	1990	4	533	lower	Child	HV3	5;10.01	5.83	Meal time	5
HV3/MT/remmt3	MOT	female	1984	1990	4	430	lower	PrimaryCaregiver	HV3	NA	5.83	Meal time	5
HV3/MT/remmt3	SIS	female	1984	1990	4	259	lower	Peer	HV3	NA	5.83	Meal time	5
HV3/MT/remmt3	FAT	male	1984	1990	4	181	lower	PrimaryCaregiver	HV3	NA	5.83	Meal time	5
HV3/MT/remmt3	GMA	female	1984	1990	4	82	lower	Other	HV3	NA	5.83	Meal time	5
HV3/MT/rilmt3	CHI	female	1985	1991	1	384	lower	Child	HV3	5;9.29	5.77	Meal time	5
HV3/MT/rilmt3	MOT	female	1985	1991	1	796	lower	PrimaryCaregiver	HV3	NA	5.77	Meal time	5
HV3/MT/rosmt3	CHI	female			2	1470	NA	Child	HV3	5;9.14	5.76	Meal time	5
HV3/MT/rosmt3	MOT	female			2	993	NA	PrimaryCaregiver	HV3	NA	5.76	Meal time	5
HV3/MT/sarmt3	CHI	female	1985	1991	4	866	lower	Child	HV3	5;5.11	5.43	Meal time	5
HV3/MT/sarmt3	MOT	female	1985	1991	4	1150	lower	PrimaryCaregiver	HV3	NA	5.43	Meal time	5
HV3/MT/sarmt3	SIS	female	1985	1991	4	332	lower	Peer	HV3	NA	5.43	Meal time	5
HV3/MT/sarmt3	GMA	female	1985	1991	4	681	lower	Other	HV3	NA	5.43	Meal time	5
HV3/MT/sarmt3	AUN	female	1985	1991	4	557	lower	Other	HV3	NA	5.43	Meal time	5
HV3/MT/stnmt3	CHI	male	1984	1990	1	613	lower	Child	HV3	5;6.19	5.52	Meal time	5
HV3/MT/stnmt3	MOT	female	1984	1990	1	1111	lower	PrimaryCaregiver	HV3	NA	5.52	Meal time	5
HV3/MT/susmt3	CHI	female	1985	1991	1	261	lower	Child	HV3	6;0.14	6.01	Meal time	6
HV3/MT/susmt3	MOT	female	1985	1991	1	524	lower	PrimaryCaregiver	HV3	NA	6.01	Meal time	6
HV3/MT/termt3	CHI	female	1985	1991	2	496	lower	Child	HV3	5;7.01	5.58	Meal time	5
HV3/MT/termt3	MOT	female	1985	1991	2	311	lower	PrimaryCaregiver	HV3	NA	5.58	Meal time	5
HV3/MT/termt3	SIS	female	1985	1991	2	306	lower	Peer	HV3	NA	5.58	Meal time	5
HV3/MT/todmt3	CHI	male	1984	1990	3	674	lower	Child	HV3	5;6.28	5.52	Meal time	5
HV3/MT/todmt3	MOT	female	1984	1990	3	841	lower	PrimaryCaregiver	HV3	NA	5.52	Meal time	5
HV3/MT/todmt3	SIS	female	1984	1990	3	599	lower	Peer	HV3	NA	5.52	Meal time	5
HV3/MT/todmt3	SIS2	female	1984	1990	3	632	lower	Peer	HV3	NA	5.52	Meal time	5
HV3/MT/tommt3	CHI	male	1985	1991	1	1082	lower	Child	HV3	5;11.13	5.93	Meal time	5
HV3/MT/tommt3	MOT	female	1985	1991	1	1988	lower	PrimaryCaregiver	HV3	NA	5.93	Meal time	5
HV3/MT/trimt3	CHI	female	1985	1991	2	500	lower	Child	HV3	5;8.08	5.67	Meal time	5
HV3/MT/trimt3	MOT	female	1985	1991	2	562	lower	PrimaryCaregiver	HV3	NA	5.67	Meal time	5
HV3/MT/trimt3	FEM	female	1985	1991	2	41	lower	Other	HV3	NA	5.67	Meal time	5
HV3/MT/vicmt3	CHI	female	1985	1991	3	1364	lower	Child	HV3	5;10.16	5.85	Meal time	5
HV3/MT/vicmt3	MOT	female	1985	1991	3	704	lower	PrimaryCaregiver	HV3	NA	5.85	Meal time	5
HV3/MT/vicmt3	SIS	female	1985	1991	3	1077	lower	Peer	HV3	NA	5.85	Meal time	5
HV3/MT/vicmt3	BRO	male	1985	1991	3	579	lower	Peer	HV3	NA	5.85	Meal time	5
HV3/MT/zanmt3	CHI	male	1985	1991	6	343	lower	Child	HV3	5;7.20	5.6	Meal time	5
HV3/MT/zanmt3	SIS2	female	1985	1991	6	510	lower	Peer	HV3	NA	5.6	Meal time	5
HV3/MT/zanmt3	MOT	female	1985	1991	6	161	lower	PrimaryCaregiver	HV3	NA	5.6	Meal time	5
HV3/MT/zanmt3	COU	NA	1985	1991	6	8	lower	Peer	HV3	NA	5.6	Meal time	5
HV3/MT/zanmt3	SIS	female	1985	1991	6	274	lower	Peer	HV3	NA	5.6	Meal time	5
HV3/MT/zanmt3	SIS3	female	1985	1991	6	56	lower	Peer	HV3	NA	5.6	Meal time	5
HV3/MT/zanmt3	KID	NA	1985	1991	6	122	lower	Peer	HV3	NA	5.6	Meal time	5
HV3/RE/admre3	CHI	male	1985	1991	2	144	lower	Child	HV3	5;10.21	5.85	Reading	5
HV3/RE/admre3	MOT	female	1985	1991	2	75	lower	PrimaryCaregiver	HV3	NA	5.85	Reading	5
HV3/RE/admre3	INV	NA	1985	1991	2	184	lower	Other	HV3	NA	5.85	Reading	5
HV3/RE/alire3	CHI	female	1985	1991	2	223	lower	Child	HV3	5;7.20	5.6	Reading	5
HV3/RE/alire3	BRO	male	1985	1991	2	60	lower	Peer	HV3	NA	5.6	Reading	5
HV3/RE/alire3	INV	NA	1985	1991	2	146	lower	Other	HV3	NA	5.6	Reading	5
HV3/RE/annre3	CHI	female	1985	1991	1	146	lower	Child	HV3	5;10.16	5.85	Reading	5
HV3/RE/annre3	INV	NA	1985	1991	1	56	lower	Other	HV3	NA	5.85	Reading	5
HV3/RE/aprre3	CHI	female	1985	1991	2	112	lower	Child	HV3	5;4.26	5.36	Reading	5
HV3/RE/aprre3	INV	NA	1985	1991	2	38	lower	Other	HV3	NA	5.36	Reading	5
HV3/RE/aprre3	MOT	female	1985	1991	2	21	lower	PrimaryCaregiver	HV3	NA	5.36	Reading	5
HV3/RE/bobre3	CHI	male	1985	1989	2	74	lower	Child	HV3	5;6.23	5.52	Reading	5
HV3/RE/bobre3	MOT	female	1985	1989	2	8	lower	PrimaryCaregiver	HV3	NA	5.52	Reading	5
HV3/RE/bobre3	INV	NA	1985	1989	2	54	lower	Other	HV3	NA	5.52	Reading	5
HV3/RE/brnre3	CHI	female	1985	1991	2	212	lower	Child	HV3	5;7.16	5.6	Reading	5
HV3/RE/brnre3	MOT	female	1985	1991	2	432	lower	PrimaryCaregiver	HV3	NA	5.6	Reading	5
HV3/RE/brnre3	INV	NA	1985	1991	2	349	lower	Other	HV3	NA	5.6	Reading	5
HV3/RE/brtre3	CHI	female	1985	1991	3	207	lower	Child	HV3	5;5.17	5.43	Reading	5
HV3/RE/brtre3	MOT	female	1985	1991	3	36	lower	PrimaryCaregiver	HV3	NA	5.43	Reading	5
HV3/RE/brtre3	INV	NA	1985	1991	3	31	lower	Other	HV3	NA	5.43	Reading	5
HV3/RE/brtre3	COS	NA	1985	1991	3	3	lower	Peer	HV3	NA	5.43	Reading	5
HV3/RE/catre3	CHI	female	1985	1991	3	110	lower	Child	HV3	5;8.25	5.69	Reading	5
HV3/RE/catre3	MOT	female	1985	1991	3	29	lower	PrimaryCaregiver	HV3	NA	5.69	Reading	5
HV3/RE/catre3	INV	NA	1985	1991	3	22	lower	Other	HV3	NA	5.69	Reading	5
HV3/RE/catre3	BRO	male	1985	1991	3	56	lower	Peer	HV3	NA	5.69	Reading	5
HV3/RE/deare3	CHI	male	1985	1991	2	13	lower	Child	HV3	5;6.11	5.51	Reading	5
HV3/RE/deare3	INV	NA	1985	1991	2	23	lower	Other	HV3	NA	5.51	Reading	5
HV3/RE/deare3	MOT	female	1985	1991	2	1	lower	PrimaryCaregiver	HV3	NA	5.51	Reading	5
HV3/RE/devre3	CHI	male	1985	1991	2	194	lower	Child	HV3	5;4.14	5.34	Reading	5
HV3/RE/devre3	MOT	female	1985	1991	2	114	lower	PrimaryCaregiver	HV3	NA	5.34	Reading	5
HV3/RE/devre3	INV	NA	1985	1991	2	119	lower	Other	HV3	NA	5.34	Reading	5
HV3/RE/geore3	CHI	male	1985	1991	4	203	lower	Child	HV3	5;3.16	5.26	Reading	5
HV3/RE/geore3	MOT	female	1985	1991	4	165	lower	PrimaryCaregiver	HV3	NA	5.26	Reading	5
HV3/RE/geore3	INV	NA	1985	1991	4	190	lower	Other	HV3	NA	5.26	Reading	5
HV3/RE/geore3	GRA	NA	1985	1991	4	21	lower	Other	HV3	NA	5.26	Reading	5
HV3/RE/geore3	UNC	male	1985	1991	4	6	lower	Other	HV3	NA	5.26	Reading	5
HV3/RE/guyre3	CHI	male	1985	1991	1	130	lower	Child	HV3	5;8.10	5.67	Reading	5
HV3/RE/guyre3	INV	NA	1985	1991	1	46	lower	Other	HV3	NA	5.67	Reading	5
HV3/RE/jamre3	CHI	male	1985	1991	1	97	lower	Child	HV3	5;9.30	5.78	Reading	5
HV3/RE/jamre3	INV	NA	1985	1991	1	5	lower	Other	HV3	NA	5.78	Reading	5
HV3/RE/jeare3	CHI	female	1985	1991	2	239	lower	Child	HV3	5;9.14	5.76	Reading	5
HV3/RE/jeare3	MOT	female	1985	1991	2	13	lower	PrimaryCaregiver	HV3	NA	5.76	Reading	5
HV3/RE/jeare3	INV1	NA	1985	1991	2	81	lower	Other	HV3	NA	5.76	Reading	5
HV3/RE/jebre3	CHI	male	1985	1991	2	171	lower	Child	HV3	5;5.29	5.44	Reading	5
HV3/RE/jebre3	MOT	female	1985	1991	2	32	lower	PrimaryCaregiver	HV3	NA	5.44	Reading	5
HV3/RE/jebre3	INV	NA	1985	1991	2	33	lower	Other	HV3	NA	5.44	Reading	5
HV3/RE/jenre3	CHI	female	1985	1991	3	162	lower	Child	HV3	6;0.23	6.02	Reading	6
HV3/RE/jenre3	MOT	female	1985	1991	3	20	lower	PrimaryCaregiver	HV3	NA	6.02	Reading	6
HV3/RE/jenre3	INV	NA	1985	1991	3	13	lower	Other	HV3	NA	6.02	Reading	6
HV3/RE/jenre3	GRF	NA	1985	1991	3	3	lower	Other	HV3	NA	6.02	Reading	6
HV3/RE/jerre3	CHI	male	1985	1991	2	36	lower	Child	HV3	5;9.12	5.76	Reading	5
HV3/RE/jerre3	MOT	female	1985	1991	2	16	lower	PrimaryCaregiver	HV3	NA	5.76	Reading	5
HV3/RE/jerre3	INV	NA	1985	1991	2	111	lower	Other	HV3	NA	5.76	Reading	5
HV3/RE/jesre3	CHI	female	1985	1991	1	220	lower	Child	HV3	5;4.11	5.34	Reading	5
HV3/RE/jesre3	INV	NA	1985	1991	1	75	lower	Other	HV3	NA	5.34	Reading	5
HV3/RE/joyre3	CHI	female	1985	1991	2	166	lower	Child	HV3	5;8.10	5.67	Reading	5
HV3/RE/joyre3	MOT	female	1985	1991	2	1	lower	PrimaryCaregiver	HV3	NA	5.67	Reading	5
HV3/RE/joyre3	INV	NA	1985	1991	2	4	lower	Other	HV3	NA	5.67	Reading	5
HV3/RE/marre3	CHI	female	1985	1991	1	267	lower	Child	HV3	5;10.20	5.85	Reading	5
HV3/RE/marre3	INV	NA	1985	1991	1	29	lower	Other	HV3	NA	5.85	Reading	5
HV3/RE/melre3	CHI	female	1985	1991	3	126	lower	Child	HV3	5;7.13	5.59	Reading	5
HV3/RE/melre3	MOT	female	1985	1991	3	81	lower	PrimaryCaregiver	HV3	NA	5.59	Reading	5
HV3/RE/melre3	BRO	male	1985	1991	3	1	lower	Peer	HV3	NA	5.59	Reading	5
HV3/RE/melre3	INV	NA	1985	1991	3	87	lower	Other	HV3	NA	5.59	Reading	5
HV3/RE/monre3	CHI	female	1985	1991	2	76	lower	Child	HV3	5;10.07	5.84	Reading	5
HV3/RE/monre3	MOT	female	1985	1991	2	12	lower	PrimaryCaregiver	HV3	NA	5.84	Reading	5
HV3/RE/monre3	INV	NA	1985	1991	2	108	lower	Other	HV3	NA	5.84	Reading	5
HV3/RE/raure3	CHI	male	1985	1991	3	89	lower	Child	HV3	5;7.29	5.61	Reading	5
HV3/RE/raure3	MOT	female	1985	1991	3	3	lower	PrimaryCaregiver	HV3	NA	5.61	Reading	5
HV3/RE/raure3	INV	NA	1985	1991	3	134	lower	Other	HV3	NA	5.61	Reading	5
HV3/RE/raure3	PLA	NA	1985	1991	3	4	lower	Other	HV3	NA	5.61	Reading	5
HV3/RE/rilre3	CHI	female	1985	1991	2	79	lower	Child	HV3	5;9.29	5.77	Reading	5
HV3/RE/rilre3	MOT	female	1985	1991	2	8	lower	PrimaryCaregiver	HV3	NA	5.77	Reading	5
HV3/RE/rilre3	INV	NA	1985	1991	2	42	lower	Other	HV3	NA	5.77	Reading	5
HV3/RE/rosre3	CHI	female	1985	1991	1	169	lower	Child	HV3	5;9.14	5.76	Reading	5
HV3/RE/rosre3	INV	NA	1985	1991	1	26	lower	Other	HV3	NA	5.76	Reading	5
HV3/RE/sarre3	CHI	female	1985	1991	2	78	lower	Child	HV3	5;5.11	5.43	Reading	5
HV3/RE/sarre3	MOT	female	1985	1991	2	11	lower	PrimaryCaregiver	HV3	NA	5.43	Reading	5
HV3/RE/sarre3	INV1	NA	1985	1991	2	11	lower	Other	HV3	NA	5.43	Reading	5
HV3/RE/susre3	CHI	female	1985	1991	2	59	lower	Child	HV3	6;0.14	6.01	Reading	6
HV3/RE/susre3	MOT	female	1985	1991	2	155	lower	PrimaryCaregiver	HV3	NA	6.01	Reading	6
HV3/RE/susre3	INV	NA	1985	1991	2	54	lower	Other	HV3	NA	6.01	Reading	6
HV3/RE/terre3	CHI	female	1985	1991	1	251	lower	Child	HV3	5;7.01	5.58	Reading	5
HV3/RE/terre3	INV	NA	1985	1991	1	95	lower	Other	HV3	NA	5.58	Reading	5
HV3/RE/trere3	CHI	female	1985	1991	1	251	lower	Child	HV3	5;7.01	5.58	Reading	5
HV3/RE/trere3	INV	NA	1985	1991	1	95	lower	Other	HV3	NA	5.58	Reading	5
HV3/RE/trire3	CHI	female	1985	1991	2	153	lower	Child	HV3	5;7.25	5.6	Reading	5
HV3/RE/trire3	MOT	female	1985	1991	2	80	lower	PrimaryCaregiver	HV3	NA	5.6	Reading	5
HV3/RE/trire3	INV	NA	1985	1991	2	219	lower	Other	HV3	NA	5.6	Reading	5
HV3/RE/vicre3	CHI	female	1985	1991	1	85	lower	Child	HV3	5;10.16	5.85	Reading	5
HV3/RE/vicre3	INV	NA	1985	1991	1	33	lower	Other	HV3	NA	5.85	Reading	5
HV3/RE/zanre3	CHI	male	1985	1991	2	83	lower	Child	HV3	5;7.20	5.6	Reading	5
HV3/RE/zanre3	SIS	female	1985	1991	2	12	lower	Peer	HV3	NA	5.6	Reading	5
HV3/RE/zanre3	INV	NA	1985	1991	2	120	lower	Other	HV3	NA	5.6	Reading	5
HV3/TP/admtp3	CHI	male		1991	4	357	lower	Child	HV3	5;10.21	5.85	Toy play	5
HV3/TP/admtp3	MOT	female		1991	4	587	lower	PrimaryCaregiver	HV3	NA	5.85	Toy play	5
HV3/TP/admtp3	INV	NA		1991	4	23	lower	Other	HV3	NA	5.85	Toy play	5
HV3/TP/admtp3	FAT	male		1991	4	9	lower	PrimaryCaregiver	HV3	NA	5.85	Toy play	5
HV3/TP/admtp3	BRO	male		1991	4	5	lower	Peer	HV3	NA	5.85	Toy play	5
HV3/TP/aimtp3	CHI	female	1984	1990	5	559	lower	Child	HV3	5;7.01	5.58	Toy play	5
HV3/TP/aimtp3	MOT	female	1984	1990	5	591	lower	PrimaryCaregiver	HV3	NA	5.58	Toy play	5
HV3/TP/aimtp3	INV1	NA	1984	1990	5	38	lower	Other	HV3	NA	5.58	Toy play	5
HV3/TP/aimtp3	INV2	NA	1984	1990	5	1	lower	Other	HV3	NA	5.58	Toy play	5
HV3/TP/aimtp3	FAT	male	1984	1990	5	2	lower	PrimaryCaregiver	HV3	NA	5.58	Toy play	5
HV3/TP/aimtp3	FRN	NA	1984	1990	5	5	lower	Other	HV3	NA	5.58	Toy play	5
HV3/TP/alitp3	CHI	female	1985	1991	6	257	lower	Child	HV3	5;7.20	5.6	Toy play	5
HV3/TP/alitp3	BRO	male	1985	1991	6	186	lower	Peer	HV3	NA	5.6	Toy play	5
HV3/TP/alitp3	MOT	female	1985	1991	6	266	lower	PrimaryCaregiver	HV3	NA	5.6	Toy play	5
HV3/TP/alitp3	INV	NA	1985	1991	6	76	lower	Other	HV3	NA	5.6	Toy play	5
HV3/TP/alitp3	SIS	female	1985	1991	6	49	lower	Peer	HV3	NA	5.6	Toy play	5
HV3/TP/alitp3	ANT	female	1985	1991	6	109	lower	Other	HV3	NA	5.6	Toy play	5
HV3/TP/alitp3	XXX	NA	1985	1991	6	3	lower	Other	HV3	NA	5.6	Toy play	5
HV3/TP/alltp3	CHI	female	1984	1990	2	507	lower	Child	HV3	5;2.13	5.18	Toy play	5
HV3/TP/alltp3	MOT	female	1984	1990	2	109	lower	PrimaryCaregiver	HV3	NA	5.18	Toy play	5
HV3/TP/alltp3	INV1	NA	1984	1990	2	21	lower	Other	HV3	NA	5.18	Toy play	5
HV3/TP/anatp3	CHI	female		1990	3	193	lower	Child	HV3	5;10.22	5.85	Toy play	5
HV3/TP/anatp3	MOT	female		1990	3	343	lower	PrimaryCaregiver	HV3	NA	5.85	Toy play	5
HV3/TP/anatp3	BRO	male		1990	3	156	lower	Peer	HV3	NA	5.85	Toy play	5
HV3/TP/anatp3	INV	NA		1990	3	47	lower	Other	HV3	NA	5.85	Toy play	5
HV3/TP/anntp3	CHI	female	1985	1991	1	361	lower	Child	HV3	5;10.16	5.85	Toy play	5
HV3/TP/anntp3	MOT	female	1985	1991	1	646	lower	PrimaryCaregiver	HV3	NA	5.85	Toy play	5
HV3/TP/aprtp3	CHI	female		1991	2	46	lower	Child	HV3	5;4.26	5.36	Toy play	5
HV3/TP/aprtp3	MOT	female		1991	2	460	lower	PrimaryCaregiver	HV3	NA	5.36	Toy play	5
HV3/TP/aprtp3	INV	NA		1991	2	1	lower	Other	HV3	NA	5.36	Toy play	5
HV3/TP/asttp3	CHI	female	1984	1990	4	569	lower	Child	HV3	5;3.29	5.27	Toy play	5
HV3/TP/asttp3	MOT	female	1984	1990	4	134	lower	PrimaryCaregiver	HV3	NA	5.27	Toy play	5
HV3/TP/asttp3	FAT	male	1984	1990	4	3	lower	PrimaryCaregiver	HV3	NA	5.27	Toy play	5
HV3/TP/asttp3	INV1	NA	1984	1990	4	87	lower	Other	HV3	NA	5.27	Toy play	5
HV3/TP/asttp3	INV2	NA	1984	1990	4	1	lower	Other	HV3	NA	5.27	Toy play	5
HV3/TP/bobtp3	CHI	male	1985	1989	1	302	lower	Child	HV3	5;6.23	5.52	Toy play	5
HV3/TP/bobtp3	MOT	female	1985	1989	1	441	lower	PrimaryCaregiver	HV3	NA	5.52	Toy play	5
HV3/TP/bratp3	CHI	male	1984	1989	2	519	lower	Child	HV3	4;11.23	4.94	Toy play	4
HV3/TP/bratp3	MOT	female	1984	1989	2	760	lower	PrimaryCaregiver	HV3	NA	4.94	Toy play	4
HV3/TP/bratp3	INV	NA	1984	1989	2	86	lower	Other	HV3	NA	4.94	Toy play	4
HV3/TP/britp3	CHI	male	1984		4	359	lower	Child	HV3	5;2.08	5.17	Toy play	5
HV3/TP/britp3	MOT	female	1984		4	629	lower	PrimaryCaregiver	HV3	NA	5.17	Toy play	5
HV3/TP/britp3	BRO	male	1984		4	307	lower	Peer	HV3	NA	5.17	Toy play	5
HV3/TP/britp3	INV1	NA	1984		4	31	lower	Other	HV3	NA	5.17	Toy play	5
HV3/TP/britp3	INV2	NA	1984		4	1	lower	Other	HV3	NA	5.17	Toy play	5
HV3/TP/brntp3	CHI	female		1991	3	366	lower	Child	HV3	5;7.16	5.6	Toy play	5
HV3/TP/brntp3	MOT	female		1991	3	303	lower	PrimaryCaregiver	HV3	NA	5.6	Toy play	5
HV3/TP/brntp3	SIS	female		1991	3	11	lower	Peer	HV3	NA	5.6	Toy play	5
HV3/TP/brntp3	INV	NA		1991	3	26	lower	Other	HV3	NA	5.6	Toy play	5
HV3/TP/brttp3	CHI	female	1985		3	556	lower	Child	HV3	5;5.17	5.43	Toy play	5
HV3/TP/brttp3	MOT	female	1985		3	508	lower	PrimaryCaregiver	HV3	NA	5.43	Toy play	5
HV3/TP/brttp3	INV	NA	1985		3	4	lower	Other	HV3	NA	5.43	Toy play	5
HV3/TP/brttp3	COS	NA	1985		3	185	lower	Peer	HV3	NA	5.43	Toy play	5
HV3/TP/castp3	CHI	male	1984	1989	3	294	lower	Child	HV3	5;5.05	5.42	Toy play	5
HV3/TP/castp3	MOT	female	1984	1989	3	320	lower	PrimaryCaregiver	HV3	NA	5.42	Toy play	5
HV3/TP/castp3	BRO	male	1984	1989	3	12	lower	Peer	HV3	NA	5.42	Toy play	5
HV3/TP/castp3	INV1	NA	1984	1989	3	81	lower	Other	HV3	NA	5.42	Toy play	5
HV3/TP/cattp3	CHI	female	1985	1991	3	418	lower	Child	HV3	5;8.25	5.69	Toy play	5
HV3/TP/cattp3	MOT	female	1985	1991	3	740	lower	PrimaryCaregiver	HV3	NA	5.69	Toy play	5
HV3/TP/cattp3	BRO	male	1985	1991	3	117	lower	Peer	HV3	NA	5.69	Toy play	5
HV3/TP/cattp3	INV	NA	1985	1991	3	18	lower	Other	HV3	NA	5.69	Toy play	5
HV3/TP/clatp3	CHI	female	1984	1990	2	131	lower	Child	HV3	5;7.08	5.59	Toy play	5
HV3/TP/clatp3	MOT	female	1984	1990	2	612	lower	PrimaryCaregiver	HV3	NA	5.59	Toy play	5
HV3/TP/clatp3	INV1	NA	1984	1990	2	8	lower	Other	HV3	NA	5.59	Toy play	5
HV3/TP/contp3	CHI	male	1984		4	140	lower	Child	HV3	5;11.17	5.93	Toy play	5
HV3/TP/contp3	MOT	female	1984		4	482	lower	PrimaryCaregiver	HV3	NA	5.93	Toy play	5
HV3/TP/contp3	BRO	male	1984		4	355	lower	Peer	HV3	NA	5.93	Toy play	5
HV3/TP/contp3	INV	NA	1984		4	7	lower	Other	HV3	NA	5.93	Toy play	5
HV3/TP/contp3	FRI	NA	1984		4	36	lower	Peer	HV3	NA	5.93	Toy play	5
HV3/TP/ctrtp3	CHI	male	1984	1989	5	311	lower	Child	HV3	5;3.15	5.26	Toy play	5
HV3/TP/ctrtp3	MOT	female	1984	1989	5	310	lower	PrimaryCaregiver	HV3	NA	5.26	Toy play	5
HV3/TP/ctrtp3	INV	NA	1984	1989	5	46	lower	Other	HV3	NA	5.26	Toy play	5
HV3/TP/ctrtp3	SIS1	female	1984	1989	5	102	lower	Peer	HV3	NA	5.26	Toy play	5
HV3/TP/ctrtp3	SIS2	female	1984	1989	5	37	lower	Peer	HV3	NA	5.26	Toy play	5
HV3/TP/ctrtp3	FRN	NA	1984	1989	5	14	lower	Other	HV3	NA	5.26	Toy play	5
HV3/TP/davtp3	CHI	male	1984	1990	5	616	lower	Child	HV3	5;6.13	5.51	Toy play	5
HV3/TP/davtp3	MOT	female	1984	1990	5	787	lower	PrimaryCaregiver	HV3	NA	5.51	Toy play	5
HV3/TP/davtp3	BRO	male	1984	1990	5	3	lower	Peer	HV3	NA	5.51	Toy play	5
HV3/TP/davtp3	ZAM	NA	1984	1990	5	1	lower	Other	HV3	NA	5.51	Toy play	5
HV3/TP/davtp3	INV1	NA	1984	1990	5	2	lower	Other	HV3	NA	5.51	Toy play	5
HV3/TP/davtp3	INV2	NA	1984	1990	5	1	lower	Other	HV3	NA	5.51	Toy play	5
HV3/TP/deatp3	CHI	male		1991	1	51	lower	Child	HV3	5;6.11	5.51	Toy play	5
HV3/TP/deatp3	MOT	female		1991	1	374	lower	PrimaryCaregiver	HV3	NA	5.51	Toy play	5
HV3/TP/devtp3	CHI	male		1991	2	638	lower	Child	HV3	5;4.14	5.34	Toy play	5
HV3/TP/devtp3	MOT	female		1991	2	648	lower	PrimaryCaregiver	HV3	NA	5.34	Toy play	5
HV3/TP/devtp3	INV	NA		1991	2	23	lower	Other	HV3	NA	5.34	Toy play	5
HV3/TP/diatp3	CHI	female	1984		4	589	lower	Child	HV3	5;3.22	5.27	Toy play	5
HV3/TP/diatp3	MOT	female	1984		4	433	lower	PrimaryCaregiver	HV3	NA	5.27	Toy play	5
HV3/TP/diatp3	FAT	male	1984		4	4	lower	PrimaryCaregiver	HV3	NA	5.27	Toy play	5
HV3/TP/diatp3	SIS	female	1984		4	5	lower	Peer	HV3	NA	5.27	Toy play	5
HV3/TP/diatp3	INV	NA	1984		4	49	lower	Other	HV3	NA	5.27	Toy play	5
HV3/TP/dontp3	CHI	male	1984		2	46	lower	Child	HV3	11;5.29	11.44	Toy play	11
HV3/TP/dontp3	MOT	female	1984		2	150	lower	PrimaryCaregiver	HV3	NA	11.44	Toy play	11
HV3/TP/dontp3	INV1	NA	1984		2	1	lower	Other	HV3	NA	11.44	Toy play	11
HV3/TP/ethtp3	CHI	male	1984	1989	2	467	lower	Child	HV3	5;6.02	5.5	Toy play	5
HV3/TP/ethtp3	MOT	female	1984	1989	2	591	lower	PrimaryCaregiver	HV3	NA	5.5	Toy play	5
HV3/TP/ethtp3	INV	NA	1984	1989	2	1	lower	Other	HV3	NA	5.5	Toy play	5
HV3/TP/geotp3	CHI	male	1985	1991	2	334	lower	Child	HV3	5;3.16	5.26	Toy play	5
HV3/TP/geotp3	MOT	female	1985	1991	2	1018	lower	PrimaryCaregiver	HV3	NA	5.26	Toy play	5
HV3/TP/geotp3	INV	NA	1985	1991	2	133	lower	Other	HV3	NA	5.26	Toy play	5
HV3/TP/guytp3	CHI	male	1985	1991	2	386	lower	Child	HV3	5;8.10	5.67	Toy play	5
HV3/TP/guytp3	MOT	female	1985	1991	2	188	lower	PrimaryCaregiver	HV3	NA	5.67	Toy play	5
HV3/TP/guytp3	INV	NA	1985	1991	2	56	lower	Other	HV3	NA	5.67	Toy play	5
HV3/TP/inatp3	CHI	female	1984		2	972	lower	Child	HV3	5;7.09	5.59	Toy play	5
HV3/TP/inatp3	MOT	female	1984		2	1419	lower	PrimaryCaregiver	HV3	NA	5.59	Toy play	5
HV3/TP/inatp3	INV1	NA	1984		2	4	lower	Other	HV3	NA	5.59	Toy play	5
HV3/TP/jamtp3	CHI	male	1985	1991	3	864	lower	Child	HV3	5;8.30	5.69	Toy play	5
HV3/TP/jamtp3	MOT	female	1985	1991	3	496	lower	PrimaryCaregiver	HV3	NA	5.69	Toy play	5
HV3/TP/jamtp3	INV2	NA	1985	1991	3	4	lower	Other	HV3	NA	5.69	Toy play	5
HV3/TP/jamtp3	INV1	NA	1985	1991	3	20	lower	Other	HV3	NA	5.69	Toy play	5
HV3/TP/jeatp3	CHI	female		1991	1	406	lower	Child	HV3	5;9.14	5.76	Toy play	5
HV3/TP/jeatp3	MOT	female		1991	1	480	lower	PrimaryCaregiver	HV3	NA	5.76	Toy play	5
HV3/TP/jebtp3	CHI	male	1985	1991	2	434	lower	Child	HV3	5;5.29	5.44	Toy play	5
HV3/TP/jebtp3	MOT	female	1985	1991	2	595	lower	PrimaryCaregiver	HV3	NA	5.44	Toy play	5
HV3/TP/jebtp3	INV	NA	1985	1991	2	35	lower	Other	HV3	NA	5.44	Toy play	5
